brand,name,product_type,category,material,standard,max_age_mfr_years,max_age_use_years,breaking_strength,working_load_limit,max_user_weight_kg,rope_diameter_min_mm,rope_diameter_max_mm,serial_number_location,inspection_interval_years,manufacturer_code,manual_url,product_page_url,recall_url,inspection_notice_url
Kask,Zenith X-Air Pink,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 12492, ANSI Z89.1 Type 1 Class C",10,3,,,,,,Inside shell,,WHE00084-214,,https://www.kask-safety.com/en/helmets/zenith-x/zenith-x-air_24_66.htm,,
Kask,Zenith X-Air White,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 12492, ANSI Z89.1 Type 1 Class C",10,3,,,,,,Inside shell,,WHE00084-201,,https://www.kask-safety.com/en/helmets/zenith-x/zenith-x-air_24_66.htm,,
Kask,Zenith X-Air Black,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 12492, ANSI Z89.1 Type 1 Class C",10,3,,,,,,Inside shell,,WHE00084-210,,https://www.kask-safety.com/en/helmets/zenith-x/zenith-x-air_24_66.htm,,
Kask,Primero Air White,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 397, CE EN 12492 (clauses 4.2.1.2, 4.2.1.3, 4.2.1.4, 4.2.2, 4.2.3, 4.2.4, 4.1.4)",10,3,,,,,,Inside shell,,WHE00123-201,,https://www.kask-safety.com/en-us/primero.htm,,
Kask,Primero Air Yellow,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 397, CE EN 12492 (clauses 4.2.1.2, 4.2.1.3, 4.2.1.4, 4.2.2, 4.2.3, 4.2.4, 4.1.4)",10,3,,,,,,Inside shell,,WHE00123-204,,https://www.kask-safety.com/en-us/primero.htm,,
Kask,Primero Air Orange,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 397, CE EN 12492 (clauses 4.2.1.2, 4.2.1.3, 4.2.1.4, 4.2.2, 4.2.3, 4.2.4, 4.1.4)",10,3,,,,,,Inside shell,,WHE00123-206,,https://www.kask-safety.com/en-us/primero.htm,,
Kask,Primero Air Red,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 397, CE EN 12492 (clauses 4.2.1.2, 4.2.1.3, 4.2.1.4, 4.2.2, 4.2.3, 4.2.4, 4.1.4)",10,3,,,,,,Inside shell,,WHE00123-205,,https://www.kask-safety.com/en-us/primero.htm,,
Kask,Primero Air Blue,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 397, CE EN 12492 (clauses 4.2.1.2, 4.2.1.3, 4.2.1.4, 4.2.2, 4.2.3, 4.2.4, 4.1.4)",10,3,,,,,,Inside shell,,WHE00123-203,,https://www.kask-safety.com/en-us/primero.htm,,
Kask,Primero Air Black,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 397, CE EN 12492 (clauses 4.2.1.2, 4.2.1.3, 4.2.1.4, 4.2.2, 4.2.3, 4.2.4, 4.1.4)",10,3,,,,,,Inside shell,,WHE00123-210,,https://www.kask-safety.com/en-us/primero.htm,,
Kask,Primero Air Hi-Viz,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 397, CE EN 12492 (clauses 4.2.1.2, 4.2.1.3, 4.2.1.4, 4.2.2, 4.2.3, 4.2.4, 4.1.4)",10,3,,,,,,Inside shell,,WHE00123-208,,https://www.kask-safety.com/en-us/primero.htm,,
Kask,Primero PL White,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00116-201,,https://www.kask-safety.com/en-us/primero.htm,,
Kask,Primero PL Yellow,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00116-204,,https://www.kask-safety.com/en-us/primero.htm,,
Kask,Primero PL Orange,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00116-206,,https://www.kask-safety.com/en-us/primero.htm,,
Kask,Primero PL Black,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00116-210,,https://www.kask-safety.com/en-us/primero.htm,,
Kask,Primero PL Hi-Viz,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00116-208,,https://www.kask-safety.com/en-us/primero.htm,,
Kask,Zenith X2 Air White,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 12492, ANSI Z89.1 Type I/II Class E",10,3,,,,,,Inside shell,,WHE00085-201,,https://www.kask-safety.com/en/helmets/zenith-x2/zenith-x2-air_24_85.htm,,
Kask,Zenith X2 Air Yellow,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 12492, ANSI Z89.1 Type I/II Class E",10,3,,,,,,Inside shell,,WHE00085-204,,https://www.kask-safety.com/en/helmets/zenith-x2/zenith-x2-air_24_85.htm,,
Kask,Zenith X2 Air Orange,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 12492, ANSI Z89.1 Type I/II Class E",10,3,,,,,,Inside shell,,WHE00085-206,,https://www.kask-safety.com/en/helmets/zenith-x2/zenith-x2-air_24_85.htm,,
Kask,Zenith X2 Air Red,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 12492, ANSI Z89.1 Type I/II Class E",10,3,,,,,,Inside shell,,WHE00085-205,,https://www.kask-safety.com/en/helmets/zenith-x2/zenith-x2-air_24_85.htm,,
Kask,Zenith X2 Air Blue,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 12492, ANSI Z89.1 Type I/II Class E",10,3,,,,,,Inside shell,,WHE00085-203,,https://www.kask-safety.com/en/helmets/zenith-x2/zenith-x2-air_24_85.htm,,
Kask,Zenith X2 Air Black,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 12492, ANSI Z89.1 Type I/II Class E",10,3,,,,,,Inside shell,,WHE00085-210,,https://www.kask-safety.com/en/helmets/zenith-x2/zenith-x2-air_24_85.htm,,
Kask,Zenith X2 Air Hi-Viz,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 12492, ANSI Z89.1 Type I/II Class E",10,3,,,,,,Inside shell,,WHE00085-208,,https://www.kask-safety.com/en/helmets/zenith-x2/zenith-x2-air_24_85.htm,,
Kask,Zenith X PL White,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00076-201,,https://www.kask-safety.com/en/helmets/zenith-x/zenith-x-pl_24_64.htm,,
Kask,Zenith X PL Yellow,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00076-204,,https://www.kask-safety.com/en/helmets/zenith-x/zenith-x-pl_24_64.htm,,
Kask,Zenith X PL Orange,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00076-206,,https://www.kask-safety.com/en/helmets/zenith-x/zenith-x-pl_24_64.htm,,
Kask,Zenith X PL Black,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00076-210,,https://www.kask-safety.com/en/helmets/zenith-x/zenith-x-pl_24_64.htm,,
Kask,Zenith X PL Hi-Viz,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00076-208,,https://www.kask-safety.com/en/helmets/zenith-x/zenith-x-pl-hi-viz_24_66.htm,,
Kask,Superplasma PL White,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00013-201,,https://www.kask-safety.com/en/helmets/superplasma/superplasma-pl_24_13.htm,,
Kask,Superplasma PL Yellow,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00013-204,,https://www.kask-safety.com/en/helmets/superplasma/superplasma-pl_24_13.htm,,
Kask,Superplasma PL Orange,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00013-206,,https://www.kask-safety.com/en/helmets/superplasma/superplasma-pl_24_13.htm,,
Kask,Superplasma PL Black,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00013-210,,https://www.kask-safety.com/en/helmets/superplasma/superplasma-pl_24_13.htm,,
Kask,Superplasma PL Hi-Viz,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00013-208,,https://www.kask-safety.com/en/helmets/superplasma/superplasma-pl-hi-viz_24_14.htm,,
Kask,Superplasma HP Visor,ppe,Helmets,"HD Polypropylene shell, HD Expanded Polystyrene inner shell, PA Nylon headband","CE EN 14052, CE EN 12492 (4.2.1.2/3/4), CE EN 397 LD",10,3,,,,,,Inside shell,,WHE00107,,https://www.kask-safety.com/en/helmets/superplasma/superplasma-hp-visor_24_100.htm,,
Kask,Zenith PL White,ppe,Helmets,"PP/ABS Polypropylene shell, HD Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00029-201,,https://www.kask-safety.com/en/helmets/zenith/zenith-discontinued-items.htm,,
Kask,Zenith PL Orange,ppe,Helmets,"PP/ABS Polypropylene shell, HD Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00029-206,,https://www.kask-safety.com/en/helmets/zenith/zenith-discontinued-items.htm,,
Kask,Zenith PL Yellow,ppe,Helmets,"PP/ABS Polypropylene shell, HD Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00029-204,,https://www.kask-safety.com/en/helmets/zenith/zenith-discontinued-items.htm,,
Kask,Zenith PL Black,ppe,Helmets,"PP/ABS Polypropylene shell, HD Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00029-210,,https://www.kask-safety.com/en/helmets/zenith/zenith-discontinued-items.htm,,
Kask,Zenith Air White,ppe,Helmets,"PP/ABS Polypropylene shell, HD Polystyrene inner shell, PA Nylon headband","CE EN 12492, ANSI Z89.1 Type 1 Class C",10,3,,,,,,Inside shell,,WHE00034-201,,https://www.kask-safety.com/en/helmets/zenith/zenith-discontinued-items.htm,,
Kask,Zenith Air Orange,ppe,Helmets,"PP/ABS Polypropylene shell, HD Polystyrene inner shell, PA Nylon headband","CE EN 12492, ANSI Z89.1 Type 1 Class C",10,3,,,,,,Inside shell,,WHE00034-206,,https://www.kask-safety.com/en/helmets/zenith/zenith-discontinued-items.htm,,
Kask,Zenith Hi-Viz,ppe,Helmets,"PP/ABS Polypropylene shell, HD Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00048-208,,https://www.kask-safety.com/en/helmets/zenith/zenith-discontinued-items.htm,,
Kask,Zenith Combo PL,ppe,Helmets,"PP/ABS Polypropylene shell, HD Polystyrene inner shell, PA Nylon headband",CE EN 12492,10,3,,,,,,Inside shell,,WHE00035-201,,https://www.kask-safety.com/en/helmets/zenith/zenith-discontinued-items.htm,,
Kask,Superplasma HD,ppe,Helmets,"PP/ABS Polypropylene shell, HD Polystyrene inner shell, PA Nylon headband","CE EN 12492, ANSI Z89.1, CSA Z94.1",10,3,,,,,,Inside shell,,WHE00020,,https://www.kask-safety.com/en/helmets/superplasma/superplasma-discontinued-items.htm,,
Kask,HP Plus White,ppe,Helmets,"PP/ABS Polypropylene shell, HD Polystyrene inner shell, PA Nylon headband","CE EN 14052, CE EN 12492 (4.2.1.2/3/4)",10,3,,,,,,Inside shell,,WHE00060-201,,https://www.kask-safety.com/en/helmets/hp-plus/hp-plus-discontinued-items.htm,,
Kask,HP Plus Yellow,ppe,Helmets,"PP/ABS Polypropylene shell, HD Polystyrene inner shell, PA Nylon headband","CE EN 14052, CE EN 12492 (4.2.1.2/3/4)",10,3,,,,,,Inside shell,,WHE00060-204,,https://www.kask-safety.com/en/helmets/hp-plus/hp-plus-discontinued-items.htm,,
Kask,HP Plus Orange,ppe,Helmets,"PP/ABS Polypropylene shell, HD Polystyrene inner shell, PA Nylon headband","CE EN 14052, CE EN 12492 (4.2.1.2/3/4)",10,3,,,,,,Inside shell,,WHE00060-206,,https://www.kask-safety.com/en/helmets/hp-plus/hp-plus-discontinued-items.htm,,
Kratos,HOPE - Energy Absorber in wide webbing 35 mm,ppe,Energy Absorbers,Polyester,EN 355:2002,,10,,,100,,,,,FA3000035,,https://kratossafety.com/en/energy-absorbing-lanyards/134-hope-energy-absorber-in-35-mm-wide-webbing.html,,
Kratos,HOPE - Energy absorbing webbing lanyard 1.80 m,ppe,Energy Absorbers,"Polyester, Polyamide, Steel",EN 355:2002,,10,,,100,,,,,FA3030418,,https://kratossafety.com/en/energy-absorbing-lanyards/148-hope-energy-absorbing-webbing-lanyard-180-mtr-and-connectors-fa5010117-and-fa5020755.html,,
Kratos,HOPE - Forked energy absorbing webbing lanyard 1.80 m,ppe,Energy Absorbers,"Polyester, Steel",EN 355:2002,,10,,,,,,,,FA3040018,,https://kratossafety.com/en/energy-absorbing-lanyards/149-hope-forked-energy-absorbing-webbing-lanyard-180-mtr-and-connectors-fa5010117-and-fa5020755.html,,
Kratos,HOPE - Energy absorbing kernmantle rope lanyard 1.50 m,ppe,Energy Absorbers,"Polyamide, Polyester, Steel",EN 355:2002,,10,,,,,,,,FA3050215,,https://kratossafety.com/en/energy-absorbing-lanyards/154-hope-energy-absorbing-kernmantle-rope-lanyard-150-mtr-with-connector-fa5020755.html,,
Kratos,HOPE - Energy absorbing kernmantle rope lanyard 2 m,ppe,Energy Absorbers,"Polyamide, Polyester, Steel",EN 355:2002,,10,,,100,,,,,FA3050320,,https://kratossafety.com/en/energy-absorbing-lanyards/157-hope-energy-absorbing-kernmantle-rope-lanyard-2-mtr-with-connectors-fa5020217-and-fa5020755.html,,
Kratos,HOPE - Forked energy absorbing kernmantle rope lanyard 1 m,ppe,Energy Absorbers,Steel,EN 355:2002,,10,,,,,,,,FA3060010,,https://kratossafety.com/en/energy-absorbing-lanyards/576-hope-forked-energy-absorbing-kernmantle-rope-lanyard-1-mtr-with-connectors-fa-50-101-17-and-fa-50-207-55.html,,
Kratos,HOPE - Forked energy absorbing kernmantle rope lanyard - without connector,ppe,Energy Absorbers,,EN 355:2002,,10,,,,,,,,FA3060013,,https://kratossafety.com/en/energy-absorbing-lanyards/671-hope-forked-energy-absorbing-kernmantle-rope-lanyard-without-connector.html,,
Kratos,HOPE - Energy absorbing expandable lanyard 2 m,ppe,Energy Absorbers,"Polyester, Steel",EN 355:2002,,10,,,100,,,,,FA3070320,,https://kratossafety.com/en/energy-absorbing-lanyards/162-hope-energy-absorbing-expandable-lanyard-2-mtr-with-connectors-fa5020217-and-fa5020755.html,,
Kratos,HOPE - Forked energy absorbing expandable lanyard 1.50 m,ppe,Energy Absorbers,"Polyester, Steel",EN 355:2002,,10,,,140,,,,,FA3080015,,https://kratossafety.com/en/energy-absorbing-lanyards/163-hope-forked-energy-absorbing-expandable-lanyard-150-mtr-with-connectors-fa5010117-and-fa5020755.html,,
Kratos,"GRAVITY-S - Compact energy absorber with forked lanyards, 1.50 m (sharp edges)",ppe,Energy Absorbers,"Polyester, Aluminium","EN 355:2002, PPE-R/11.063, PPE-R/11.074",,10,,,140,,,,,FA3082315,,https://kratossafety.com/en/energy-absorbing-lanyards/947-gravity-s-compact-energy-absorber-with-forked-lanyards-140-kg-sharp-edges-elastic-strap-lg-150-m.html,,
Kratos,GRAVITY-S - Expandable lanyard with energy absorber 2 m,ppe,Energy Absorbers,"Polyester, Aluminium",EN 355:2002,,10,,,140,,,,,FA3072320,,https://kratossafety.com/en/energy-absorbing-lanyards/634-gravity-s-expandable-lanyard-with-energy-absorber-and-2-aluminium-hooks-length-2-m.html,,
Kratos,GRAVITY-S - Expandable webbing lanyard 2 m with integrated energy absorber,ppe,Energy Absorbers,"Polyester, Aluminium",EN 355:2002,,10,,,140,,,,,FA3090020,,https://kratossafety.com/en/energy-absorbing-lanyards/308-gravity-s-expandable-lanyard-2-m-with-energy-absorber-integrated-in-the-lanyard.html,,
Kratos,GRAVITY-S - 2 m forked energy absorbing lanyard with intermediate tie-back rings,ppe,Energy Absorbers,"Polyester, Aluminium","EN 355:2002, PPE-R 11.062, PPE-R 11.063, PPE-R 11.074",,10,,,140,,,,,FA3082420,,https://kratossafety.com/en/energy-absorbing-lanyards/934-gravity-s-2-m-forked-energy-absorbing-lanyard-with-intermediate-tie-back-rings.html,,
Kratos,"GRAVITY-S - Adjustable webbing lanyard with compact energy absorber, 0.75-2 m",Energy absorbing lanyard,Energy Absorbers,"Polyester, Aluminium",,,10,,,140,,,,,FA3072420,,https://kratossafety.com/en/energy-absorbing-lanyards/948-gravity-s-adjustable-webbing-lanyard-with-compact-energy-absorber-140-kg-sharp-edges-lg-2-m.html,,
Kratos,"GRAVITY-S - Forked expandable lanyard with energy absorber, 1.50 m (3 aluminium karabiners)",ppe,Energy Absorbers,"Polyester, Aluminium",EN 355:2002,,10,,,140,,,,,FA3082015,,https://kratossafety.com/en/energy-absorbing-lanyards/635-forked-expandable-lanyard-with-energy-absorber-and-3-aluminium-karabiners-lg-150-m.html,,
Notch,RC Grapple,Work Positioning Device,Work Positioning Devices,Aluminium / Stainless Steel / Polyester tether,,UNL,10,,160 kg,160,,,,,99803,https://store-byhk2npena.mybigcommerce.com/content/pdf/Notch_RC_Grapple_Hook_IFU_05142024.pdf,https://notchequipment.com/rc-grapple/,,
Notch,Glide Rope Grab,no ppe,Work Positioning Devices,Aluminium,ASTM F887 / CE Technical Specification No. 64055/2022,UNL,UNL,,,,11,13,,,NGRG,https://notchequipment.com/content/downloads/manuals/GlideRopeGrab_IFU_3232023_PRINT.pdf,https://notchequipment.com/glide-rope-grab/,,
Notch,Flow Adjustable Rope Wrench,Rope Wrench,Work Positioning Devices,Aluminium T6 7075 / Stainless Steel bollard,,UNL,UNL,23 kN,,,11,13,,,PID17340,https://notchequipment.com/content/pdf/FlowSquare_9292021_PRINT.pdf,https://notchequipment.com/notch-flow-adjustable-rope-wrench/,,
Notch,Rope Runner Vertec,ppe,Ascenders & Descenders,Aluminium / Stainless Steel,CE (EU) 2016/425,UNL,UNL,,130 kg,130,11,12.9,,,99703,https://store-byhk2npena.mybigcommerce.com/content/pdf/NotchRopeRunnerVertec_RevA.pdf,https://notchequipment.com/rope-runner-vertec/,,
Notch,Jet Step Foot Ascender,no ppe,Ascenders & Descenders,Aluminium / Stainless Steel (made in USA),,UNL,UNL,,152 kg,152,8,13,,,41001,https://notchequipment.com/content/downloads/manuals/Notch%20JetStep%20Instructions-20190610.pdf,https://notchequipment.com/notch-jet-step-foot-ascender/,,
Notch,Jet Step II,no ppe,Ascenders & Descenders,Aluminium / Steel,,UNL,UNL,,150 kg,150,8,13,,,NJSII,https://store-byhk2npena.mybigcommerce.com/content/pdf/Notch_Jetstep_IFU_Rev_A%20%281%29.pdf,https://notchequipment.com/jet-step-ii/,,
Notch,Magneato,no ppe,Ascenders & Descenders,Aluminium 7075 / magnet,NOT for life support,UNL,UNL,,,,,,,,64807,https://store-byhk2npena.mybigcommerce.com/content/pdf/Magneato%20IFU_Booklet_9x13cm_02022024_V1.pdf,https://notchequipment.com/magneato/,,
Notch,Chester SRS Chest Harness,Chest Harness,Ascenders & Descenders,Nylon webbing,,UNL,10,,,,,,,,99443,,https://notchequipment.com/chester-srs-chest-harness/,,
Notch,Oval 3600lb Carabiner,ppe,Carabiners & Snaphooks,Aluminium 7075,"ANSI Z359.12, CSA Z259.12",UNL,UNL,29 kN (major),,,,,,,41458SB,https://notchequipment.com/content/downloads/manuals/Notch_Carabiner_54441_11152022.pdf,https://notchequipment.com/oval-3600lb-carabiner/,,
Notch,Triple Action Snaphook,ppe,Carabiners & Snaphooks,Aluminium,"CE EN362, ANSI Z133",UNL,UNL,30 kN (major),,,,,,,54650BT,https://store-byhk2npena.mybigcommerce.com/content/pdf/TA_Snaphook%20IFU_Booklet_9x13cm_Rev%20A.pdf,https://notchequipment.com/triple-action-snaphook/,,
Notch,Cargo Tool Carrier,no ppe,Carabiners & Snaphooks,Moulded plastic,NOT PPE,UNL,10,,10 kg per arm,,,,,,99658,,https://notchequipment.com/cargo-tool-carrier/,,
Notch,CE Quickie,ppe,Carabiners & Snaphooks,Steel,"CE EN 362 Class M, ANSI Z133",UNL,UNL,23 kN (major),,,,,,,99706,https://store-byhk2npena.mybigcommerce.com/content/pdf/Quickie_CE_IFU_Booklet_9x13cm_07012024_v2%20%281%29%20%281%29.pdf,https://notchequipment.com/ce-quickie/,,
Notch,Modified D Steel Carabiner,ppe,Carabiners & Snaphooks,Steel,"CSA Z59.12-16, EN362-2004/B",UNL,UNL,53 kN (major),,,,,,,MSDC,https://notchequipment.com/content/pdf/Notch_Carabiner_Steel_99565_WEB.pdf,https://notchequipment.com/modified-d-steel-carabiner/,,
Notch,Notch Quickie,no ppe,Carabiners & Snaphooks,Stainless Steel,,UNL,UNL,30 kN (major),,,,,,,99546,https://store-byhk2npena.mybigcommerce.com/content/pdf/Quickie%20IFU_Booklet_8232023.pdf,https://notchequipment.com/notch-quickie/,,
Notch,Swinger,no ppe,Carabiners & Snaphooks,Aluminium / Stainless Steel,NOT PPE,UNL,UNL,,20 kg,,,,,,64350,,https://notchequipment.com/swinger/,,
Notch,Notch Micro Carabiner Screw Gate,no ppe,Carabiners & Snaphooks,Aluminium 7075,NOT for PPE,UNL,UNL,4 kN,,,,,,,99379,,https://notchequipment.com/notch-micro-carabiner-screw-gate/,,
Notch,Notch Micro Carabiner Standard Gate,no ppe,Carabiners & Snaphooks,Aluminium 7075,NOT for PPE,UNL,UNL,4 kN,,,,,,,99380,,https://notchequipment.com/notch-micro-carabiner-standard-gate/,,
Notch,Notch Absolute Oval Carabiner,ppe,Carabiners & Snaphooks,Aluminium,EN362:2004,UNL,UNL,25 kN (major),,,,,,,54441,https://notchequipment.com/content/downloads/manuals/Notch_Carabiner_54441_11152022.pdf,https://notchequipment.com/notch-absolute-oval-carabiner/,,
Notch,NOTCH Locking Swivel Snap,no ppe,Carabiners & Snaphooks,Steel,,UNL,UNL,22.2 kN (5000 lbs tensile),,,,,,,16018,,https://notchequipment.com/notch-locking-swivel-snap/,,
Notch,Thirty Three Micro Pulley,rigging,Micro Pulleys,Aluminium / Stainless Steel axle,,UNL,UNL,33 kN,,,,12.9,,,100053,,https://notchequipment.com/notch-thirty-three-micro-pulley/,,
Notch,Notch Rook Swivel Pulley,rigging,Micro Pulleys,Aluminium T6 (made in USA by Rock Exotica),,UNL,UNL,28 kN,,,,13,,,NRSP,https://store-byhk2npena.mybigcommerce.com/content/pdf/Rook%20EU%20instructions_111423.pdf,https://notchequipment.com/notch-rook-swivel-pulley/,,
Notch,Notch ROOK Positioning Lanyards,no ppe,Lanyards & Fliplines,Multiple components (kit),,,10,,,,,,,,,https://notchequipment.com/notch-rook-positioning-lanyards/,,,
Notch,Notch Quick Cinch Chainsaw Lanyard,Chainsaw Lanyard,Lanyards & Fliplines,Textile / plastic,,UNL,10,15-25 kg SWL (per width),,,,,,,NQCCL,,https://notchequipment.com/notch-quick-cinch-chainsaw-lanyard/,,
Notch,Friction Savers with Steel Rings,Friction Saver,Friction Savers,Textile / Steel rings,,UNL,10,,,,,,,,,,https://notchequipment.com/friction-savers-with-steel-wear-safe-rings/,,
Notch,Friction Savers with Aluminum Wear Safe Rings,Friction Saver,Friction Savers,Textile / Aluminium rings,,UNL,10,,,,,,,,,,https://notchequipment.com/friction-savers-with-aluminum-wear-safe-rings/,,
Notch,Pebble Retrieval System,Retrieval System,Friction Savers,,,UNL,UNL,,,,,,,,,https://notchequipment.com/pebble-retrieval-system/,,,
Rope Logic,Adjustable Friction Saver w/ Wear Safe Aluminum Rings,Friction Saver,Friction Savers,Banshee 11.7mm x 5 / Aluminium rings,,UNL,10,,,,,,,,,,https://notchequipment.com/rope-logic-11-7m-x-5-banshee-adjustable-friction-saver-wear-safe-aluminum-ring/,,
Rope Logic,Super Smooth w/ Wear Safe Ring,Friction Saver,Friction Savers,10mm cord / Wear Safe ring,,UNL,10,,,,,,,,,,https://notchequipment.com/rope-logics-10mm-28-epi-cord-friction-saver-w-wear-safe-ring/,,
Rope Logic,Secret Weapon with Wear Safe Aluminum Rings,Friction Saver,Friction Savers,10mm cord / Aluminium rings,,UNL,10,,,,,,,,,,https://notchequipment.com/rope-logics-10mm-30-ocean-retrievable-friction-saver-w-wear-safe-rings/,,
Rope Logic,8mm Ocean Loop w/ Wear Safe Aluminum Ring,Friction Saver,Friction Savers,8mm cord / Aluminium ring,,UNL,10,,,,,,,,,,https://notchequipment.com/rope-logic-14-8mm-ocean-loop-w-wear-safe-aluminum-ring/,,
Rope Logic,Sliding Prusik Loop w/ Wear Safe Aluminum Ring,Prusik,Friction Savers,Textile / Aluminium ring,,UNL,10,,,,,,,,,,https://notchequipment.com/rope-logic-18-rit-prusik-w-wear-safe-aluminum-ring/,,
Rope Logic,Monkey Tail w/ Wear Safe Aluminum Ring,Friction Saver,Friction Savers,HTP sling / Aluminium ring,,UNL,10,,,,,,,,,,https://notchequipment.com/rope-logic-htp-60-sling-w-wear-safe-aluminum-ring/,,
Notch,Wear Safe Aluminum Friction Rings,Friction Ring,Friction Savers,Aluminium,,UNL,UNL,,,,,,,,,,https://notchequipment.com/aluminum-wear-safe-friction-rings/,,
Rope Logic,KMIII Adjustable Friction Saver with Accessory Carabiner,no ppe,Friction Savers,5/8 KMIII / Steel rings,,UNL,10,,,,,,,,,,https://notchequipment.com/rope-logics-steel-ring-adjustable-friction-saver-with-accessory-carabiner-5-8-kmiii-green/,,
Notch,Wear Safe Steel Friction Rings,Friction Ring,Friction Savers,Steel,,UNL,UNL,,,,,,,,,,https://notchequipment.com/notch-wear-safe-steel-friction-rings/,,
Rope Logic,Steel Ring Friction Saver 12mm XPE 16 Strand,Friction Saver,Friction Savers,12mm XPE 16-strand / Steel rings,,UNL,10,,,,,,,,,,https://notchequipment.com/rope-logics-steel-ring-friction-saver-12mm-xpe-16-strand/,,
Rope Logic,7ft Friction Saver w/ Steel Rings,Friction Saver,Friction Savers,Poison Ivy cord / Steel rings,,UNL,10,,,,,,,,,,https://notchequipment.com/rope-logics-poison-hivy-friction-saver/,,
